reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,508,1,2,None,2,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,508,2,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,508,3,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,508,4,3,1,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,508,5,1,2,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,508,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,508,7,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,508,9,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,508,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,508,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,508,11,2,1,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,508,12,3,None,2,None,None
