reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,1,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,2,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,3,0,3,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,4,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,5,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,7,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,8,3,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,10,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,11,3,1,3,0,0
