reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,526,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,526,2,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,526,3,3,3,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,526,4,2,3,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,526,5,1,1,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,526,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,526,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,526,9,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,526,8,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,526,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,526,11,2,3,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,526,12,2,3,2,0,0
