reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,175,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,175,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,175,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,175,4,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,175,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,175,6,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,175,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,175,8,2,1,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,175,9,2,0,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,175,10,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,175,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,175,12,3,1,2,0,1
