reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,1,2,None,2,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,2,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,3,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,4,2,None,2,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,5,3,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,6,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,7,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,9,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,11,0,1,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,12,2,3,2,0,0
