reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,1,3,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,2,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,6,1,2,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,8,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,11,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,12,2,1,2,0,0
