reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,498,1,0,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,498,2,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,498,3,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,498,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,498,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,498,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,498,7,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,498,8,2,0,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,498,9,2,1,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,498,10,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,498,11,3,1,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,498,12,2,3,3,0,0
