reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,477,1,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,477,2,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,477,3,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,477,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,477,5,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,477,6,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,477,7,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,477,8,2,0,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,477,9,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,477,10,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,477,11,3,3,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,477,12,0,3,3,0,0
