reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,801,1,2,1,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,801,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,801,3,3,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,801,4,2,0,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,801,5,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,801,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,801,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,801,9,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,801,8,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,801,10,0,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,801,11,1,None,2,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,801,12,3,None,2,None,None
