reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,624,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,624,2,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,624,3,3,3,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,624,4,2,0,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,624,5,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,624,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,624,7,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,624,8,1,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,624,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,624,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,624,11,3,2,3,0,0
