reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,408,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,408,2,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,408,3,2,3,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,408,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,408,5,0,0,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,408,6,3,3,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,408,7,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,408,8,0,2,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,408,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,408,10,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,408,11,3,3,3,1,1
