reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,532,1,2,3,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,532,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,532,3,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,532,4,0,3,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,532,5,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,532,6,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,532,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,532,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,532,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,532,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,532,11,2,1,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,532,12,2,3,2,0,0
