reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,493,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,493,2,3,3,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,493,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,493,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,493,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,493,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,493,7,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,493,8,2,0,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,493,9,1,1,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,493,10,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,493,11,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,493,12,0,3,3,0,0
