reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,245,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,245,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,245,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,245,4,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,245,5,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,245,6,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,245,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,245,8,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,245,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,245,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,245,11,0,3,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,245,12,1,3,2,0,1
