reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,476,1,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,476,2,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,476,3,2,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,476,4,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,476,5,0,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,476,6,3,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,476,7,3,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,476,8,2,1,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,476,9,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,476,10,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,476,11,2,3,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,476,12,2,3,3,0,0
