reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,822,0.0,0,1.0,0.1999999999999999,0.15,None,None,None,0.14,0.17,0.67,0.0,1.0,0.0,1.0,0.2,0.15,None,None,None,0.3,0.5,0.2,0.7,0.8,0.1,1,1.1102230246251565e-16,None,None,0.15999999999999998,0.32999999999999996,0.47000000000000003,0.7,0.19999999999999996,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,822,0.0,1,3.0,0.495,0.575,3.0,0.495,0.575,0.32,0.29,1.0,0.36,1.0,0.0,1.0,0.2,0.15,1.0,0.2,0.15,0.2,0.6,0.4,0.8,0.9,0.0,0,0.5173490117899134,0,0.5173490117899134,0.12,0.31,0.6,0.44000000000000006,0.09999999999999998,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,822,0.0,2,2.0,0.182,0.575,None,None,None,0.45,0.35,1.0,0.33,1.0,0.0,3.0,0.495,0.575,None,None,None,0.4,0.7,0.5,0.9,0.95,0.05,0,0.313,None,None,0.04999999999999999,0.35,0.5,0.5700000000000001,0.050000000000000044,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,822,0.0,3,3.0,0.495,0.575,None,None,None,0.51,0.47,1.0,0.5,1.0,0.0,4.0,0.81,0.5715,None,None,None,0.1,0.8,0.6,0.95,0.97,0.0,0,0.3150194438443444,None,None,0.41000000000000003,0.33000000000000007,0.4,0.44999999999999996,0.030000000000000027,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,822,0.0,4,3.0,0.495,0.575,None,None,None,0.48,0.4,1.0,0.1,1.0,0.0,2.0,0.182,0.575,None,None,None,0.5,0.9,0.7,0.98,0.99,0.1,0,0.313,None,None,0.020000000000000018,0.5,0.30000000000000004,0.88,0.010000000000000009,0.1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,822,0.0,5,2.0,0.182,0.575,None,None,None,0.28,0.24,0.86,0.0,1.0,0.0,1.0,0.2,0.15,None,None,None,0.6,0.95,0.8,0.99,0.995,0.05,0,0.4253810056878421,None,None,0.31999999999999995,0.71,0.05999999999999994,0.99,0.0050000000000000044,0.05
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,822,0.0,6,3.0,0.495,0.575,None,None,None,0.3,0.23,0.89,0.33,1.0,0.0,4.0,0.81,0.5715,None,None,None,0.7,0.975,0.85,0.995,0.998,0.0,0,0.3150194438443444,None,None,0.39999999999999997,0.745,0.040000000000000036,0.665,0.0020000000000000018,0.0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,822,1.0,7,None,None,None,None,None,None,0.27,0.26,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,822,1.0,8,3.0,0.745,0.415,None,None,None,0.56,0.35,1.0,0.0,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,822,1.0,9,3.0,0.745,0.415,None,None,None,0.3,0.39,1.0,0.88,1.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
