reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,299,1,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,299,2,2,3,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,299,3,2,0,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,299,4,2,3,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,299,5,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,299,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,299,7,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,299,8,2,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,299,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,299,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,299,11,1,3,3,0,0
