reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,409,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,409,2,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,409,3,0,3,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,409,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,409,5,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,409,6,3,1,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,409,7,2,0,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,409,8,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,409,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,409,10,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,409,11,3,3,3,1,1
