reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,154,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,154,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,154,3,2,None,2,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,154,4,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,154,5,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,154,6,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,154,7,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,154,8,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,154,9,3,2,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,154,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,154,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,154,12,1,3,2,0,1
