reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,341,1,1,2,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,341,2,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,341,3,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,341,4,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,341,5,0,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,341,6,3,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,341,7,2,None,2,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,341,8,3,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,341,9,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,341,10,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,341,11,3,2,3,0,0
