reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,729,1,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,729,2,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,729,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,729,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,729,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,729,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,729,7,3,2,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,729,8,1,1,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,729,9,2,1,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,729,10,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,729,11,3,3,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,729,12,3,1,3,0,0
