reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,642,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,642,2,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,642,3,3,0,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,642,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,642,5,0,0,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,642,6,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,642,7,0,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,642,8,3,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,642,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,642,10,0,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,642,11,2,0,3,0,1
