reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,319,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,319,2,2,1,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,319,3,0,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,319,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,319,5,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,319,6,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,319,7,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,319,8,3,2,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,319,9,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,319,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,319,11,3,3,3,1,1
