reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,769,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,769,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,769,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,769,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,769,5,3,2,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,769,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,769,7,1,2,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,769,9,3,1,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,769,8,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,769,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,769,11,3,1,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,769,12,2,1,2,0,0
