reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,479,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,479,2,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,479,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,479,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,479,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,479,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,479,7,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,479,8,2,1,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,479,9,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,479,10,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,479,11,3,1,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,479,12,1,3,3,0,0
