reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,332,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,332,2,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,332,3,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,332,4,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,332,5,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,332,6,1,3,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,332,7,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,332,8,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,332,9,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,332,10,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,332,11,2,3,3,0,0
