reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,244,1,1,2,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,244,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,244,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,244,4,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,244,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,244,6,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,244,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,244,8,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,244,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,244,10,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,244,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,244,12,1,1,2,1,1
