reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,509,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,509,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,509,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,509,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,509,5,1,2,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,509,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,509,7,1,2,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,509,9,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,509,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,509,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,509,11,1,1,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,509,12,2,2,2,1,1
