reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,649,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,649,2,1,3,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,649,3,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,649,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,649,5,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,649,6,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,649,7,0,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,649,8,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,649,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,649,10,1,1,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,649,11,2,0,3,0,1
