reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,149,1,3,2,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,149,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,149,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,149,4,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,149,5,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,149,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,149,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,149,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,149,9,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,149,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,149,11,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,149,12,1,1,2,1,1
