reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,297,1,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,297,2,2,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,297,3,2,None,2,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,297,4,3,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,297,5,3,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,297,6,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,297,7,2,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,297,8,1,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,297,9,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,297,10,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,297,11,3,3,3,1,1
