reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,398,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,398,2,1,1,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,398,3,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,398,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,398,5,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,398,6,0,3,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,398,7,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,398,8,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,398,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,398,10,2,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,398,11,3,0,3,0,0
