reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,140,1,1,2,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,140,2,3,0,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,140,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,140,4,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,140,5,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,140,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,140,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,140,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,140,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,140,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,140,11,3,0,1,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,2,140,12,1,2,2,0,0
