reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,280,1,1,3,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,280,2,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,280,3,1,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,280,4,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,280,5,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,280,6,0,1,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,280,7,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,280,8,3,3,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,280,9,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,280,10,2,1,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,280,11,2,3,3,0,0
