reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,290,0.0,0,1.0,0.275,0.15,None,None,None,0.36,0.33,1.0,0.8,1.0,0.0,1.0,0.275,0.15,1.0,0.275,0.15,0.3,0.6,0.4,0.5,0.5,0.2,1,0.0,None,None,0.06,0.26999999999999996,0.6,0.30000000000000004,0.5,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,290,0.0,1,1.0,0.275,0.15,None,None,None,0.23,0.18,0.6,0.1,1.0,0.0,2.0,0.495,0.299,2.0,0.495,0.299,0.3,0.6,0.4,0.5,0.5,0.2,0,0.26570848687988874,None,None,0.06999999999999998,0.42,0.19999999999999996,0.4,0.5,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,290,0.0,2,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.495,0.299,2.0,0.495,0.299,0.3,0.5,0.4,0.5,0.5,0.2,None,None,None,None,0.3,0.5,0.4,0.5,0.5,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,290,0.0,3,3.0,0.163,0.645,None,None,None,0.31,0.29,1.0,0.0,1.0,0.0,3.0,0.163,0.645,3.0,0.163,0.645,0.3,0.5,0.4,0.4,0.5,0.25,1,0.0,None,None,0.010000000000000009,0.21000000000000002,0.6,0.4,0.5,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,290,0.0,4,3.0,0.163,0.645,None,None,None,0.59,0.37,1.0,0.46,1.0,0.0,4.0,0.495,0.63,4.0,0.495,0.63,0.4,0.5,0.4,0.4,0.4,0.3,0,0.33233868267175876,None,None,0.18999999999999995,0.13,0.6,0.06,0.6,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,290,0.0,5,3.0,0.163,0.645,None,None,None,0.46,0.26,1.0,0.67,1.0,0.0,5.0,0.605,0.91,5.0,0.605,0.91,0.4,0.5,0.4,0.4,0.4,0.3,0,0.5153532768887765,None,None,0.06,0.24,0.6,0.27,0.6,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,290,0.0,6,3.0,0.163,0.645,None,None,None,0.16,0.17,1.0,1.0,1.0,0.0,6.0,0.735,0.53,6.0,0.735,0.53,0.5,0.5,0.4,0.4,0.4,0.3,0,0.5834457986822769,None,None,0.33999999999999997,0.32999999999999996,0.6,0.6,0.6,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,290,0.0,7,5.0,0.605,0.91,None,None,None,0.37,0.35,1.0,1.0,1.0,0.0,6.0,0.735,0.53,6.0,0.735,0.53,0.5,0.5,0.4,0.4,0.4,0.3,0,0.40162171256046403,None,None,0.13,0.15000000000000002,0.6,0.6,0.6,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,290,0.0,8,3.0,0.163,0.645,None,None,None,0.42,0.3,1.0,0.55,1.0,0.0,6.0,0.735,0.53,6.0,0.735,0.53,0.5,0.5,0.4,0.4,0.4,0.3,0,0.5834457986822769,None,None,0.08000000000000002,0.2,0.6,0.15000000000000002,0.6,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,290,0.0,9,2.0,0.495,0.299,None,None,None,0.4,0.18,1.0,0.62,1.0,0.0,6.0,0.735,0.53,6.0,0.735,0.53,0.5,0.6,0.4,0.4,0.4,0.3,0,0.3331080905652098,None,None,0.09999999999999998,0.42,0.6,0.21999999999999997,0.6,0.3
