reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,transcript_id,sentence_id,user_gaze_aoi_id,user_gaze_aoi_center_tuple_x,user_gaze_aoi_center_tuple_y,user_motor_aoi_id,user_motor_aoi_center_tuple_x,user_motor_aoi_center_tuple_y,user_workload,user_curiosity,user_valid_focus,user_course_follow,user_engagement,user_confusion,agent_gaze_aoi_id,agent_gaze_aoi_center_tuple_x,agent_gaze_aoi_center_tuple_y,agent_motor_aoi_id,agent_motor_aoi_center_tuple_x,agent_motor_aoi_center_tuple_y,agent_workload,agent_curiosity,agent_valid_focus,agent_course_follow,agent_engagement,agent_confusion,gaze_aoi_accuracy,gaze_aoi_distance,motor_aoi_accuracy,motor_aoi_distance,workload_diff,curiosity_diff,valid_focus_diff,follow_ratio_diff,engagement_accuracy,confusion_accuracy
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,0.0,0,3.0,0.394,0.584,None,None,None,0.23,0.21,1.0,0.0,1.0,0.0,2.0,0.1425,0.5285,2.0,0.1425,0.5285,0.6,0.7,0.65,0.8,0.75,0.3,0,0.25755096583006637,None,None,0.37,0.49,0.35,0.8,0.25,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,0.0,1,1.0,0.36115,0.1485,None,None,None,0.23,0.36,1.0,0.33,1.0,0.0,3.0,0.394,0.584,3.0,0.394,0.584,0.55,0.75,0.7,0.85,0.8,0.25,0,0.4367371892797773,None,None,0.32000000000000006,0.39,0.30000000000000004,0.52,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,0.0,2,1.0,0.36115,0.1485,None,None,None,0.27,0.23,0.89,0.22,1.0,0.0,4.0,0.63,0.585,4.0,0.63,0.585,0.5,0.8,0.75,0.9,0.85,0.2,0,0.5126524870709203,None,None,0.22999999999999998,0.5700000000000001,0.14,0.68,0.15000000000000002,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,3,10.0,0.8200000000000001,0.4349999999999999,None,None,None,0.16,0.04,0.75,0.0,1.0,0.0,3.0,0.1755,0.7075,3.0,0.1755,0.7075,0.55,0.65,0.7,0.85,0.75,0.25,0,0.6997403089718358,None,None,0.39,0.61,0.050000000000000044,0.85,0.25,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,4,4.0,0.346,0.7505,None,None,None,0.13,0.12,0.33,0.07,1.0,0.0,2.0,0.187,0.433,2.0,0.187,0.433,0.6,0.7,0.75,0.85,0.8,0.3,0,0.3550876652321226,None,None,0.47,0.58,0.42,0.78,0.19999999999999996,0.3
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,5,6.0,0.502,0.4329999999999999,None,None,None,0.64,0.53,0.83,0.0,1.0,0.0,1.0,0.3635,0.149,1.0,0.3635,0.149,0.5,0.75,0.8,0.9,0.85,0.2,0,0.31597191330876223,None,None,0.14,0.21999999999999997,0.029999999999999916,0.9,0.15000000000000002,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,6,1.0,0.3635,0.149,None,None,None,0.35,0.16,0.69,0.23,1.0,0.0,5.0,0.345,0.495,5.0,0.345,0.495,0.55,0.7,0.75,0.85,0.8,0.25,0,0.3464942279461521,None,None,0.20000000000000007,0.5399999999999999,0.06000000000000005,0.62,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,7,1.0,0.3635,0.149,None,None,None,0.59,0.37,1.0,0.33,1.0,0.0,6.0,0.502,0.433,6.0,0.502,0.433,0.5,0.65,0.7,0.8,0.75,0.2,0,0.31597191330876234,None,None,0.08999999999999997,0.28,0.30000000000000004,0.47000000000000003,0.25,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,8,3.0,0.1755,0.7075,None,None,None,0.15,0.18,0.5,0.17,1.0,0.0,7.0,0.505,0.72,7.0,0.505,0.72,0.55,0.7,0.75,0.85,0.8,0.25,0,0.32973701642369485,None,None,0.4,0.52,0.25,0.6799999999999999,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,9,3.0,0.1755,0.7075,None,None,None,0.45,0.22,1.0,0.0,1.0,0.0,9.0,0.66,0.495,9.0,0.66,0.495,0.6,0.75,0.8,0.9,0.85,0.2,0,0.5290524548662449,None,None,0.14999999999999997,0.53,0.19999999999999996,0.9,0.15000000000000002,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,10,3.0,0.1755,0.7075,None,None,None,0.38,0.21,1.0,0.0,1.0,0.0,10.0,0.82,0.435,10.0,0.82,0.435,0.55,0.7,0.75,0.85,0.8,0.25,0,0.6997403089718356,None,None,0.17000000000000004,0.49,0.25,0.85,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,11,4.0,0.346,0.7505,None,None,None,0.49,0.42,1.0,0.14,1.0,0.0,11.0,0.825,0.693,11.0,0.825,0.693,0.6,0.75,0.8,0.85,0.85,0.2,0,0.4824388562294708,None,None,0.10999999999999999,0.33,0.19999999999999996,0.71,0.15000000000000002,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,12,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.55,0.7,0.75,0.85,0.8,0.25,None,None,None,None,0.55,0.7,0.75,0.85,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,13,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.5,0.65,0.7,0.8,0.75,0.2,None,None,None,None,0.5,0.65,0.7,0.8,0.25,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,14,3.0,0.1755,0.7075,None,None,None,0.02,0.0,0.17,0.0,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.55,0.7,0.75,0.85,0.8,0.25,0,0.3459242113527181,None,None,0.53,0.7,0.58,0.85,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,15,3.0,0.1755,0.7075,None,None,None,0.04,0.0,0.18,0.0,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.5,0.65,0.7,0.8,0.75,0.2,0,0.3459242113527181,None,None,0.46,0.65,0.52,0.8,0.25,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,16,4.0,0.346,0.7505,None,None,None,0.27,0.27,0.82,0.09,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.55,0.7,0.75,0.85,0.8,0.25,0,0.22139604784187086,None,None,0.28,0.42999999999999994,0.06999999999999995,0.76,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,17,4.0,0.346,0.7505,None,None,None,0.19,0.08,0.64,0.09,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.6,0.75,0.8,0.85,0.85,0.2,0,0.22139604784187086,None,None,0.41,0.67,0.16000000000000003,0.76,0.15000000000000002,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,18,7.0,0.505,0.72,None,None,None,0.13,0.03,0.5,0.4,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.55,0.7,0.75,0.85,0.8,0.25,0,0.1265332367403916,None,None,0.42000000000000004,0.6699999999999999,0.25,0.44999999999999996,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,19,4.0,0.346,0.7505,None,None,None,0.57,0.29,0.91,0.09,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.6,0.75,0.8,0.85,0.85,0.2,0,0.22139604784187086,None,None,0.030000000000000027,0.46,0.10999999999999999,0.76,0.15000000000000002,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,20,4.0,0.346,0.7505,None,None,None,0.14,0.08,0.55,0.0,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.55,0.7,0.75,0.85,0.8,0.25,0,0.22139604784187086,None,None,0.41000000000000003,0.62,0.19999999999999996,0.85,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,21,8.0,0.6599999999999999,0.7515000000000001,None,None,None,0.11,0.03,0.45,0.45,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.6,0.75,0.8,0.85,0.85,0.2,0,0.22337504336877026,None,None,0.49,0.72,0.35000000000000003,0.39999999999999997,0.15000000000000002,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,22,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.55,0.7,0.75,0.85,0.8,0.25,None,None,None,None,0.55,0.7,0.75,0.85,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,23,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.6,0.75,0.8,0.85,0.85,0.2,None,None,None,None,0.6,0.75,0.8,0.85,0.15000000000000002,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,24,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.55,0.7,0.75,0.85,0.8,0.25,None,None,None,None,0.55,0.7,0.75,0.85,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,1.0,25,3.0,0.1755,0.7075,None,None,None,0.02,0.0,0.08,0.08,1.0,0.0,12.0,0.5021,0.5935,12.0,0.5021,0.5935,0.6,0.75,0.8,0.85,0.85,0.2,0,0.3459242113527181,None,None,0.58,0.75,0.7200000000000001,0.77,0.15000000000000002,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,2.0,26,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3625,0.146,1.0,0.3625,0.146,0.55,0.7,0.75,0.85,0.8,0.25,None,None,None,None,0.55,0.7,0.75,0.85,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,2.0,27,2.0,0.2635,0.41,None,None,None,0.16,0.04,0.67,0.0,1.0,0.0,2.0,0.2635,0.41,2.0,0.2635,0.41,0.55,0.75,0.8,0.85,0.8,0.2,1,0.0,None,None,0.39,0.71,0.13,0.85,0.19999999999999996,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,2.0,28,3.0,0.2665,0.6625,None,None,None,0.02,0.0,0.12,0.0,1.0,0.0,2.0,0.2635,0.41,2.0,0.2635,0.41,0.5,0.7,0.75,0.85,0.75,0.25,0,0.2525178211532802,None,None,0.48,0.7,0.63,0.85,0.25,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,2.0,29,4.0,0.737,0.5345,None,None,None,0.17,0.13,0.71,0.14,1.0,0.0,3.0,0.2665,0.6625,3.0,0.2665,0.6625,0.55,0.65,0.7,0.8,0.75,0.2,0,0.48760050246077474,None,None,0.38,0.52,0.010000000000000009,0.66,0.25,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,2.0,30,4.0,0.737,0.5345,None,None,None,0.2,0.14,0.75,0.0,1.0,0.0,4.0,0.737,0.5345,4.0,0.737,0.5345,0.6,0.7,0.75,0.85,0.8,0.2,1,0.0,None,None,0.39999999999999997,0.5599999999999999,0.0,0.85,0.19999999999999996,0.2
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,2.0,31,3.0,0.2665,0.6625,None,None,None,0.27,0.2,1.0,0.11,1.0,0.0,4.0,0.737,0.5345,4.0,0.737,0.5345,0.55,0.75,0.8,0.85,0.85,0.25,0,0.48760050246077474,None,None,0.28,0.55,0.19999999999999996,0.74,0.15000000000000002,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,3.0,32,3.0,0.404,0.44,None,None,None,0.08,0.0,0.5,0.0,1.0,0.0,1.0,0.2022,0.1485,1.0,0.2022,0.1485,0.55,0.75,0.8,0.85,0.8,0.25,0,0.3545355976485295,None,None,0.47000000000000003,0.75,0.30000000000000004,0.85,0.19999999999999996,0.25
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,160,3.0,33,None,None,None,None,None,None,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.404,0.44,3.0,0.404,0.44,0.5,0.7,0.75,0.8,0.75,0.3,None,None,None,None,0.5,0.7,0.75,0.8,0.25,0.3
