reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,584,1,1,0,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,584,2,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,584,3,3,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,584,4,0,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,584,5,0,0,0,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,584,6,0,1,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,584,7,1,1,1,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,584,8,3,3,3,1,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,584,9,0,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,584,10,1,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,3,584,11,3,3,3,1,1
